Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;1,3;;,9;;1,2;;1;;1,1;;,9;;,8;;,9;;,6;;,9;;,7;;1;;,9;;

1961;MAX;3;25.01.1961;1,7;04.02.1961*;2,7;28.03.1961;1,7;20.04.1961*;2;08.05.1961;1,7;22.06.1961;1,3;29.07.1961;1,7;11.08.1961;1,7;08.09.1961;1,7;01.10.1961*;1,7;05.11.1961*;2,7;17.12.1961;3;25.01.1961;

1961;MIN;0;20.01.1961;0;06.02.1961*;0;10.03.1961;0;06.04.1961;,7;23.05.1961*;,3;17.06.1961*;,3;07.07.1961*;,3;04.08.1961*;0;01.09.1961*;0;30.10.1961;0;16.11.1961*;0;09.12.1961*;0;20.01.1961*;

1962;AVG;2,4;;3;;2,6;;3,3;;2;;2,2;;1,5;;1,6;;1,8;;1,4;;2,6;;2,5;;2,2;;

1962;MAX;5,3;30.01.1962;7,3;17.02.1962;6,3;16.03.1962;6,7;15.04.1962*;4;15.05.1962;4,7;06.06.1962;3;23.07.1962;4;07.08.1962;3,3;07.09.1962*;4;07.10.1962;5,7;06.11.1962*;6,3;24.12.1962;7,3;17.02.1962;

1962;MIN;0;04.01.1962;0;08.02.1962*;0;02.03.1962*;,7;24.04.1962;0;06.05.1962*;0;13.06.1962*;0;20.07.1962;,3;03.08.1962;0;11.09.1962;0;11.10.1962*;0;03.11.1962;0;03.12.1962*;0;04.01.1962*;

1963;AVG;2,6;;1,6;;2,2;;2,5;;1,8;;2,1;;1,2;;1,7;;1,7;;1,5;;2,2;;1,6;;1,9;;

1963;MAX;6;12.01.1963;4,3;23.02.1963;4,7;23.03.1963*;5;11.04.1963;3,7;03.05.1963;4;05.06.1963*;3;27.07.1963;3;30.08.1963;4,7;20.09.1963;4,7;31.10.1963;5,3;21.11.1963;5;22.12.1963;6;12.01.1963;

1963;MIN;0;05.01.1963*;0;02.02.1963*;,3;02.03.1963*;0;05.04.1963;0;23.05.1963;,3;23.06.1963;0;16.07.1963;,3;02.08.1963*;0;01.09.1963;0;04.10.1963*;0;03.11.1963*;0;02.12.1963*;0;05.01.1963*;

1964;AVG;1,1;;2,7;;2,6;;2,6;;2,1;;1,9;;1,8;;2,2;;2,3;;2,6;;2,4;;1,8;;2,2;;

1964;MAX;4;16.01.1964;5,7;02.02.1964*;6;06.03.1964*;4,7;03.04.1964*;5;19.05.1964;5;25.06.1964;5,3;02.07.1964;4,3;17.08.1964;5;22.09.1964;5,7;20.10.1964;4,3;17.11.1964;5,3;20.12.1964;6;06.03.1964*;

1964;MIN;0;04.01.1964*;0;18.02.1964*;0;10.03.1964*;0;09.04.1964;0;28.05.1964;0;11.06.1964*;,3;04.07.1964*;,7;27.08.1964;,7;26.09.1964;,3;05.10.1964*;0;18.11.1964;0;30.12.1964;0;04.01.1964*;

1965;AVG;1,9;;2,6;;2;;2,4;;2,6;;1,9;;1,7;;1,5;;1,9;;1,5;;2,3;;2,4;;2,1;;

1965;MAX;5;04.01.1965;7;08.02.1965;4,7;30.03.1965;6;21.04.1965;5,7;22.05.1965;4,3;01.06.1965;3,3;10.07.1965;4,3;22.08.1965;4,7;26.09.1965;4,3;24.10.1965;7,3;11.11.1965;5;02.12.1965;7,3;11.11.1965;

1965;MIN;0;21.01.1965*;0;03.02.1965;0;11.03.1965*;0;30.04.1965;,7;21.05.1965*;0;26.06.1965;0;04.07.1965*;0;08.08.1965*;,3;06.09.1965*;0;23.10.1965*;0;07.11.1965*;,7;15.12.1965*;0;21.01.1965*;

1966;AVG;2,2;;1,5;;1,6;;1,7;;1,4;;1,4;;1,3;;1,8;;1;;1,9;;2,1;;2,1;;1,7;;

1966;MAX;5;19.01.1966;4;09.02.1966;3,7;27.03.1966;3,7;29.04.1966;3,7;30.05.1966;3,7;28.06.1966;2,7;08.07.1966;4;16.08.1966;3;18.09.1966;4,7;30.10.1966;9,3;04.11.1966;4;02.12.1966*;9,3;04.11.1966;

1966;MIN;0;16.01.1966*;0;02.02.1966*;0;08.03.1966;,7;04.04.1966*;,3;10.05.1966;,3;10.06.1966*;0;03.07.1966;0;13.08.1966;0;21.09.1966*;,3;01.10.1966;,3;21.11.1966;0;28.12.1966;0;16.01.1966*;

1967;AVG;2,3;;2,6;;2,2;;2,4;;2,3;;1,7;;1,7;;1,5;;1,6;;1,6;;1,6;;2;;2;;

1967;MAX;4,7;07.01.1967;5;12.02.1967;4,7;04.03.1967;4,3;15.04.1967;4;14.05.1967*;4;09.06.1967*;3,3;10.07.1967;3;04.08.1967;4,7;10.09.1967;3,7;18.10.1967;3,7;05.11.1967;5,3;04.12.1967;5,3;04.12.1967;

