Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;-6,7;;-1,2;;,3;;5,4;;4,1;;9,6;;9,6;;11,4;;10,7;;4,9;;-1;;-8,1;;3,2;;

1961;MAX;1,1;30.01.1961;4,2;15.02.1961;5,4;10.03.1961;10;07.04.1961;8,2;05.05.1961*;18,7;25.06.1961;18,4;02.07.1961;19,2;06.08.1961;16,8;18.09.1961;14;01.10.1961;4,5;02.11.1961;6,5;05.12.1961;19,2;06.08.1961;

1961;MIN;-16,2;26.01.1961;-9,9;05.02.1961*;-6;22.03.1961;-,1;01.04.1961;0;28.05.1961;5;16.06.1961;5;07.07.1961;6;23.08.1961;6,8;08.09.1961*;,7;19.10.1961;-6,5;21.11.1961;-20,4;25.12.1961;-20,4;25.12.1961;

1962;AVG;-4,3;;-6,3;;-6;;3,4;;3,7;;7,4;;9,7;;10;;6,1;;2,7;;-2,6;;-10;;1,2;;

1962;MAX;2,6;20.01.1962;,1;12.02.1962;1,9;31.03.1962;14;25.04.1962;11;08.05.1962;16,4;16.06.1962;16;27.07.1962;15,5;03.08.1962;12,8;04.09.1962;10;02.10.1962*;5,5;06.11.1962;-1,6;16.12.1962;16,4;16.06.1962;

1962;MIN;-12,5;31.01.1962;-15;01.02.1962;-13,2;13.03.1962;-3;30.04.1962;-3;01.05.1962;,2;06.06.1962;4,8;01.07.1962;5;15.08.1962;,6;20.09.1962;-2,5;31.10.1962;-9;23.11.1962;-20,2;24.12.1962;-20,2;24.12.1962;

1963;AVG;-14;;-10,7;;-3,4;;1,8;;5,7;;9,8;;11,7;;10,2;;7,9;;2,8;;1,6;;-9,4;;1,2;;

1963;MAX;-3,2;05.01.1963;-4,6;12.02.1963;2,4;08.03.1963;7;17.04.1963*;10,5;28.05.1963;13,4;28.06.1963;18,5;25.07.1963;19,7;03.08.1963;12;17.09.1963;7,1;13.10.1963;8;19.11.1963;-2;27.12.1963;19,7;03.08.1963;

1963;MIN;-24,5;15.01.1963;-18;01.02.1963;-12,5;01.03.1963;-5;02.04.1963;0;04.05.1963;2,5;02.06.1963;5;27.07.1963;6;21.08.1963*;2;28.09.1963;0;29.10.1963*;-3;15.11.1963;-17,2;15.12.1963;-24,5;15.01.1963;

1964;AVG;-8,8;;-7,6;;-5,7;;2,5;;6,5;;11;;10,7;;8,5;;5,8;;1,4;;-,5;;-5,1;;1,6;;

1964;MAX;-3;02.01.1964;1,6;03.02.1964;3,4;23.03.1964;9,8;19.04.1964;13,3;31.05.1964;15,6;13.06.1964;15;14.07.1964*;14,6;27.08.1964;11,5;05.09.1964;5;28.10.1964*;4,1;25.11.1964;1;09.12.1964;15,6;13.06.1964;

1964;MIN;-15,4;12.01.1964;-16,3;13.02.1964*;-14,5;07.03.1964;-3,9;08.04.1964;1;01.05.1964*;5;30.06.1964;4;07.07.1964;3;21.08.1964;-2;22.09.1964;-2;27.10.1964;-5;07.11.1964;-9,7;30.12.1964;-16,3;13.02.1964*;

1965;AVG;-4,1;;-7,9;;-4,3;;1;;5,3;;8,4;;8,7;;8,6;;7,2;;2,8;;-5,1;;-2,9;;1,5;;

1965;MAX;-,8;02.01.1965;-2,8;14.02.1965;4,2;29.03.1965;5;06.04.1965;11;15.05.1965*;12;16.06.1965*;13,5;20.07.1965*;14,5;06.08.1965;10;03.09.1965*;10;04.10.1965*;2,4;09.11.1965;6;19.12.1965;14,5;06.08.1965;

1965;MIN;-8,2;21.01.1965;-13,6;26.02.1965;-14;08.03.1965;-4;02.04.1965;0;01.05.1965*;0;02.06.1965;3,5;04.07.1965;4,5;26.08.1965;4;21.09.1965;-3;11.10.1965;-13;23.11.1965;-6,5;30.12.1965;-14;08.03.1965;

1966;AVG;-8,6;;-,1;;-2,3;;3,7;;6,8;;10,5;;10;;10,1;;7;;7;;-2,4;;-3,6;;3,2;;

1966;MAX;2,2;02.01.1966;7,8;06.02.1966;1;23.03.1966;8;25.04.1966;12,2;15.05.1966;15,2;17.06.1966;15,2;04.07.1966;17;13.08.1966;12,2;12.09.1966;11,5;05.10.1966*;3,8;09.11.1966;,5;19.12.1966;17;13.08.1966;

1966;MIN;-15,6;17.01.1966*;-8,6;09.02.1966*;-7,2;14.03.1966*;-2,2;21.04.1966;2,5;30.05.1966;4,8;03.06.1966;6;29.07.1966;4;25.08.1966;2,5;18.09.1966;-4,5;31.10.1966;-6,4;14.11.1966;-7,4;27.12.1966;-15,6;17.01.1966*;

1967;AVG;-6;;-3,6;;0;;,9;;5,9;;8;;12,2;;11,3;;9;;6,2;;-1,2;;-4,5;;3,2;;

1967;MAX;3;29.01.1967;4,8;03.02.1967;6,8;10.03.1967;8;10.04.1967;13;15.05.1967;15;25.06.1967*;20,6;31.07.1967;18;01.08.1967*;13,2;02.09.1967*;11,8;10.10.1967;4;03.11.1967;3,8;24.12.1967;20,6;31.07.1967;

1967;MIN;-16,2;10.01.1967;-11,4;14.02.1967;-3,2;17.03.1967;-3,6;25.04.1967;-3,2;07.05.1967;3;10.06.1967*;7;11.07.1967;6;06.08.1967;5,5;21.09.1967;-1;19.10.1967;-5;25.11.1967;-11,2;12.12.1967*;-16,2;10.01.1967;

1968;AVG;-6,7;;-3,6;;-2,1;;2,2;;4,5;;9,6;;8,8;;9,3;;7,4;;3,5;;-2,6;;-7,1;;1,9;;

1968;MAX;4;17.01.1968;1,8;14.02.1968;7;29.03.1968;18;23.04.1968;12,1;29.05.1968;17;17.06.1968;14,5;05.07.1968;14,8;02.08.1968;12;09.09.1968;10;13.10.1968;6;03.11.1968;-2;22.12.1968*;18;23.04.1968;

