Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1967;AVG;-5,7;;-4,2;;-,8;;,2;;5,1;;7,3;;10,4;;9;;7,5;;4,9;;-1,5;;-5,4;;2,2;;

1967;MAX;1,9;29.01.1967;3;03.02.1967;3;22.03.1967;6;14.04.1967;9,7;17.05.1967;13,6;25.06.1967;14,5;15.07.1967;16,5;01.08.1967;10,5;03.09.1967*;11,5;09.10.1967;2,2;05.11.1967;2,2;24.12.1967;16,5;01.08.1967;

1967;MIN;-21;09.01.1967*;-12,2;14.02.1967;-5;30.03.1967;-4,4;23.04.1967;-1;05.05.1967;2;12.06.1967;5,5;11.07.1967;3,5;06.08.1967;3,5;24.09.1967;-3,5;19.10.1967;-4,5;18.11.1967*;-14;10.12.1967;-21;09.01.1967*;

1968;AVG;-7,1;;-4,2;;-2,8;;0;;4;;8,6;;8,3;;9,7;;6,6;;3,8;;-1;;-6,9;;1,6;;

1968;MAX;2;16.01.1968;,4;15.02.1968;2,8;30.03.1968;9;24.04.1968;13,2;28.05.1968;16;28.06.1968;14;10.07.1968;14;30.08.1968;9,2;03.09.1968;11;05.10.1968;5,2;03.11.1968;0;22.12.1968*;16;28.06.1968;

1968;MIN;-18;13.01.1968*;-11,1;27.02.1968;-11,5;03.03.1968;-6,8;12.04.1968;-,8;09.05.1968*;2,8;11.06.1968;4;13.07.1968;3;20.08.1968;,7;26.09.1968;-2,3;20.10.1968;-8,2;16.11.1968;-15;31.12.1968;-18;13.01.1968*;

1969;AVG;-5,8;;-8,1;;-5;;-,4;;6,8;;8,5;;10,8;;9,5;;;;3,7;;0;;;;;;

1969;MAX;-,2;30.01.1969;-,5;27.02.1969;1,9;14.03.1969;7,5;27.04.1969*;15;14.05.1969;13;24.06.1969;20,1;29.07.1969;14,2;04.08.1969;;;7;24.10.1969;7,6;04.11.1969;;;;;

1969;MIN;-11,8;05.01.1969*;-19,5;15.02.1969;-10,5;04.03.1969;-6,7;19.04.1969;1,5;20.05.1969*;4;05.06.1969;3,5;10.07.1969;3,5;24.08.1969;;;,6;02.10.1969;-9;27.11.1969;;;;;

1971;AVG;;;;;;;;;;;;;;;;;4,4;;1,8;;-1,9;;-1,5;;;;

1971;MAX;;;;;;;;;;;;;;;;;9,5;02.09.1971;7,5;23.10.1971;4,2;02.11.1971;6,5;22.12.1971;;;

1971;MIN;;;;;;;;;;;;;;;;;-1,9;16.09.1971;-4;17.10.1971;-10,4;21.11.1971;-8;09.12.1971;;;

