Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;1,6;;1,7;;3,1;;1,4;;1,9;;1,2;;2;;1,7;;1,1;;1,1;;1,3;;1,9;;1,7;;

1961;MAX;7,3;30.01.1961;4,7;12.02.1961;8;28.03.1961;5,7;01.04.1961;7;09.05.1961;3,7;27.06.1961*;6,3;17.07.1961;5,3;22.08.1961;4,7;14.09.1961;3,7;17.10.1961;5,7;30.11.1961;7,7;01.12.1961;8;28.03.1961;

1961;MIN;0;20.01.1961*;0;19.02.1961*;,3;06.03.1961*;0;26.04.1961;0;15.05.1961*;0;05.06.1961*;,3;01.07.1961*;0;08.08.1961*;0;17.09.1961*;0;10.10.1961*;0;20.11.1961*;0;10.12.1961*;0;20.01.1961*;

1962;AVG;2,4;;2,9;;1,2;;1,9;;1,8;;1,8;;1,1;;1,4;;1,5;;,7;;1,5;;1,9;;1,7;;

1962;MAX;7;14.01.1962;10,7;17.02.1962;5,3;17.03.1962;6,7;07.04.1962;4,3;10.05.1962*;7;28.06.1962;5,7;04.07.1962;3,7;18.08.1962*;5;05.09.1962;3,3;19.10.1962;4,7;05.11.1962;6,3;11.12.1962;10,7;17.02.1962;

1962;MIN;0;03.01.1962;0;01.02.1962;0;04.03.1962*;0;19.04.1962*;0;08.05.1962*;0;08.06.1962*;0;06.07.1962*;0;02.08.1962*;0;28.09.1962;0;03.10.1962*;0;12.11.1962;0;02.12.1962*;0;03.01.1962*;

1963;AVG;1,9;;1,1;;2;;1,7;;1,4;;1,7;;,9;;1,7;;1,3;;1,5;;2,3;;1,4;;1,6;;

1963;MAX;5,3;14.01.1963;4,7;04.02.1963;7,7;13.03.1963;4;11.04.1963*;3,3;17.05.1963;5,3;19.06.1963;3;14.07.1963;6;19.08.1963;5;30.09.1963;7,3;14.10.1963;6,3;12.11.1963;4;16.12.1963;7,7;13.03.1963;

1963;MIN;0;04.01.1963*;0;02.02.1963;0;01.03.1963*;0;14.04.1963*;0;18.05.1963;,3;09.06.1963;0;01.07.1963*;0;05.08.1963;0;10.09.1963*;0;20.10.1963*;0;05.11.1963;0;06.12.1963;0;04.01.1963*;

1964;AVG;1,7;;2,4;;1,4;;2;;1,4;;1,1;;,9;;1,3;;1,7;;1,6;;3,4;;1,8;;1,7;;

1964;MAX;7,7;25.01.1964;6,7;05.02.1964;4,7;15.03.1964;5;22.04.1964;5,7;04.05.1964;3;30.06.1964;4;09.07.1964;5;19.08.1964;4,7;17.09.1964;4,7;10.10.1964*;9,3;16.11.1964;4,7;03.12.1964*;9,3;16.11.1964;

1964;MIN;0;18.01.1964;,3;17.02.1964*;0;11.03.1964*;0;12.04.1964*;0;10.05.1964*;0;12.06.1964*;0;15.07.1964*;0;13.08.1964*;0;04.09.1964*;0;12.10.1964*;,3;01.11.1964;0;25.12.1964;0;18.01.1964*;

1965;AVG;2,4;;3,5;;1,9;;2,4;;2,2;;2,4;;2,4;;1,8;;1,7;;1,4;;3,2;;3,8;;2,4;;

1965;MAX;6,3;05.01.1965;9;13.02.1965;4,7;30.03.1965*;5,3;22.04.1965*;8;10.05.1965;5,7;19.06.1965;6;30.07.1965;6;25.08.1965;5;02.09.1965;4,3;29.10.1965*;10;02.11.1965*;10;06.12.1965;10;02.11.1965*;

1965;MIN;,3;23.01.1965;,3;06.02.1965*;0;13.03.1965;,3;05.04.1965*;0;24.05.1965;,7;06.06.1965*;,3;19.07.1965;,3;13.08.1965*;0;16.09.1965;0;01.10.1965;,7;04.11.1965*;,3;20.12.1965;0;13.03.1965*;

1966;AVG;2,1;;2,7;;3,5;;1,8;;1,8;;2,1;;2,1;;1,5;;1,7;;1,8;;2,5;;3,6;;2,3;;

1966;MAX;9;02.01.1966;7;26.02.1966;8,3;28.03.1966;4,7;29.04.1966;3,7;30.05.1966;8;28.06.1966;5,3;23.07.1966;4;23.08.1966;4,7;01.09.1966*;4,3;23.10.1966;7,7;04.11.1966;8,3;01.12.1966;9;02.01.1966;

1966;MIN;0;20.01.1966*;,3;11.02.1966*;0;08.03.1966;0;04.04.1966;,3;01.05.1966*;0;18.06.1966*;0;10.07.1966*;0;01.08.1966*;0;10.09.1966*;0;05.10.1966*;,3;11.11.1966*;,7;06.12.1966*;0;20.01.1966*;

1967;AVG;2,9;;3,9;;4;;2,7;;2;;2,2;;1,4;;1,7;;2;;2,7;;1,9;;3,6;;2,6;;

1967;MAX;8,3;11.01.1967;12,7;21.02.1967;7,3;13.03.1967;6,3;21.04.1967;7,7;26.05.1967;5,7;21.06.1967;6;09.07.1967;5,7;11.08.1967;6;22.09.1967;8,3;17.10.1967;6,3;12.11.1967;10;05.12.1967*;12,7;21.02.1967;

1967;MIN;,3;17.01.1967*;0;26.02.1967;,7;09.03.1967;,3;27.04.1967;,3;14.05.1967*;,7;16.06.1967*;0;12.07.1967*;0;09.08.1967;,3;26.09.1967*;,7;14.10.1967*;0;09.11.1967;0;29.12.1967;0;26.02.1967*;

1968;AVG;3,6;;2,3;;3,8;;2,2;;2,8;;3,5;;3,4;;2,9;;2,7;;2,8;;2,6;;2,5;;2,9;;

1968;MAX;9;15.01.1968;5;02.02.1968;9,3;18.03.1968;6;08.04.1968;5;01.05.1968;6;28.06.1968*;7,7;12.07.1968;5,3;25.08.1968;8,3;22.09.1968;6;09.10.1968;5,3;05.11.1968;5;23.12.1968*;9,3;18.03.1968;

1968;MIN;1;21.01.1968;0;14.02.1968;,3;30.03.1968;,3;06.04.1968*;1;13.05.1968*;,7;19.06.1968;,7;03.07.1968*;,7;04.08.1968;0;19.09.1968;0;21.10.1968*;,7;09.11.1968*;0;05.12.1968*;0;14.02.1968*;

1969;AVG;2,6;;2,8;;2,9;;3,4;;3,1;;3,1;;2,5;;2,8;;2,4;;2,6;;4,2;;2,1;;2,9;;

1969;MAX;8,3;31.01.1969;5,7;03.02.1969*;6;31.03.1969;8;12.04.1969;8,3;20.05.1969;5,3;08.06.1969;6,3;13.07.1969;7,7;30.08.1969;7;22.09.1969;8,3;30.10.1969*;8,7;19.11.1969;4,3;02.12.1969*;8,7;19.11.1969;

