Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;-2,9;;3,4;;6,3;;11,2;;10,3;;16,3;;15,8;;16,7;;16,5;;9,4;;2,7;;-3,7;;8,5;;

1961;MAX;4,4;30.01.1961;6,4;28.02.1961;10,1;16.03.1961;16;06.04.1961;15,6;05.05.1961*;22,5;25.06.1961;24,5;03.07.1961;23,2;06.08.1961;21,8;02.09.1961;14,8;01.10.1961;10,8;02.11.1961;10,9;05.12.1961;24,5;03.07.1961;

1961;MIN;-15;28.01.1961;-1,4;05.02.1961;1,2;22.03.1961;8,1;09.04.1961;6,1;12.05.1961;10,7;03.06.1961;11,6;06.07.1961;10,9;17.08.1961;11,3;08.09.1961;3,9;21.10.1961;-5,3;22.11.1961;-17,8;17.12.1961;-17,8;17.12.1961;

1962;AVG;-,1;;-,7;;0;;8,5;;10;;14,1;;;;;;12,4;;7,2;;2,2;;-6,1;;;;

1962;MAX;6,1;20.01.1962;5,7;07.02.1962;9,5;31.03.1962;18,6;25.04.1962;17,3;08.05.1962;21,5;19.06.1962;;;;;21,9;12.09.1962;15,1;04.10.1962;10,7;08.11.1962;2,5;10.12.1962*;;;

1962;MIN;-9,7;05.01.1962;-6,6;01.02.1962;-4,5;14.03.1962;1,7;30.04.1962;2,8;01.05.1962;6;04.06.1962;;;;;6,7;20.09.1962;-,5;30.10.1962;-6,8;24.11.1962;-18,5;27.12.1962;;;

1963;AVG;-8,6;;-7,1;;1,5;;9;;12,9;;16,5;;18,3;;16,5;;14,1;;7,5;;6,4;;-5,5;;6,8;;

1963;MAX;1,9;04.01.1963;0;12.02.1963;6,2;11.03.1963;13,8;20.04.1963;19;28.05.1963;21,8;27.06.1963;24,2;25.07.1963;22,5;02.08.1963;19;20.09.1963;12,9;13.10.1963;12,9;19.11.1963;2,7;27.12.1963;24,2;25.07.1963;

1963;MIN;-21,8;13.01.1963;-15,9;04.02.1963;-12;01.03.1963;2;01.04.1963*;5,7;03.05.1963;11,5;15.06.1963;14,2;14.07.1963;10,9;30.08.1963;8;28.09.1963;,9;29.10.1963;,1;24.11.1963;-17;19.12.1963;-21,8;13.01.1963;

1964;AVG;-5,8;;-1,3;;,1;;9,1;;13,7;;17,8;;19;;15,8;;13,1;;7,1;;4,5;;-,9;;7,7;;

1964;MAX;1;31.01.1964;4,1;03.02.1964;6,2;22.03.1964;15;18.04.1964;20,2;13.05.1964;23,6;13.06.1964;25,6;20.07.1964;22,4;28.08.1964;20,2;16.09.1964;12,3;28.10.1964;9,8;14.11.1964;5,4;09.12.1964;25,6;20.07.1964;

1964;MIN;-15;18.01.1964;-6,4;20.02.1964*;-6;08.03.1964;2,7;08.04.1964;8,8;06.05.1964;12,1;30.06.1964;11,6;01.07.1964;10;31.08.1964;6,4;22.09.1964;3;25.10.1964;-,1;30.11.1964;-7,1;27.12.1964;-15;18.01.1964;

1965;AVG;,7;;-3,9;;,9;;7;;11,2;;16,2;;16,1;;14,8;;12,1;;6,1;;,7;;2,4;;7;;

1965;MAX;5;17.01.1965;1,7;13.02.1965;8,6;31.03.1965;10,2;05.04.1965;17,4;15.05.1965;24,5;26.06.1965;22,8;14.07.1965;24;07.08.1965;17,3;09.09.1965;13;03.10.1965;10;01.11.1965;10,3;19.12.1965;24,5;26.06.1965;

1965;MIN;-1,7;05.01.1965;-11,3;21.02.1965;-8,5;04.03.1965;3,8;25.04.1965;6,4;20.05.1965;9,7;01.06.1965;10,3;09.07.1965;10,3;27.08.1965;6,8;20.09.1965;-,4;26.10.1965;-6,5;16.11.1965;-3;27.12.1965;-11,3;21.02.1965;

1966;AVG;-4,5;;4,4;;3,1;;10;;13,2;;17,4;;16,2;;15,9;;13,2;;11,5;;1,6;;1;;8,6;;

1966;MAX;5,7;02.01.1966;9,4;06.02.1966;8,3;27.03.1966;14,4;28.04.1966;20,1;17.05.1966;22,6;16.06.1966;19;05.07.1966*;22,9;13.08.1966;18,5;07.09.1966;15,7;11.10.1966;8;08.11.1966;4,4;18.12.1966;22,9;13.08.1966;

1966;MIN;-13,9;18.01.1966;-,9;16.02.1966;-2,6;14.03.1966;4,5;01.04.1966;8,3;09.05.1966;11,5;29.06.1966;12,1;08.07.1966;11,2;25.08.1966;9,1;27.09.1966;-1,8;31.10.1966;-3,7;14.11.1966;-6,3;27.12.1966;-13,9;18.01.1966;

1967;AVG;-1,1;;1,1;;4,9;;7,1;;13,4;;15,4;;18,8;;16,6;;13,5;;10,2;;2,5;;-1,1;;8,4;;

1967;MAX;5,7;29.01.1967;8,2;03.02.1967;9;26.03.1967;13,1;30.04.1967;18,9;11.05.1967;24,5;26.06.1967;23,6;14.07.1967;23,8;01.08.1967;18,3;02.09.1967;16,3;17.10.1967;8,1;12.11.1967;8,9;23.12.1967;24,5;26.06.1967;

1967;MIN;-13,6;10.01.1967;-11,7;09.02.1967;2,1;19.03.1967;2,2;02.04.1967*;5;03.05.1967;8,6;12.06.1967;13,3;09.07.1967;12,9;06.08.1967;9,9;11.09.1967;2,3;19.10.1967;-3,4;18.11.1967;-9,3;12.12.1967;-13,6;10.01.1967;

1968;AVG;-2,5;;,4;;4;;8,1;;11,3;;16,2;;16,3;;15,6;;12,3;;8,8;;2,9;;-3,1;;7,5;;

1968;MAX;6,7;15.01.1968;5,4;15.02.1968;12,3;29.03.1968;17,4;23.04.1968;19;29.05.1968;22;28.06.1968;21,8;05.07.1968;18,8;01.08.1968*;16,4;08.09.1968;15,3;12.10.1968;8,9;01.11.1968*;4,1;23.12.1968;22;28.06.1968;

1968;MIN;-14,8;13.01.1968;-4,1;27.02.1968;-4,4;11.03.1968;-,5;11.04.1968;4,7;18.05.1968;9,4;11.06.1968;12,2;12.07.1968;10,5;19.08.1968;7,6;29.09.1968;1,8;22.10.1968;-3,7;15.11.1968;-10;31.12.1968;-14,8;13.01.1968;

1969;AVG;-1,8;;-2,7;;,8;;6,8;;13,6;;14,8;;18,1;;16;;12,9;;7,7;;4,6;;-6,7;;7;;

1969;MAX;4,1;31.01.1969;3,8;02.02.1969;9,2;14.03.1969;15,6;27.04.1969;20,8;14.05.1969;21,5;18.06.1969;24,2;28.07.1969;23,4;02.08.1969;16,6;12.09.1969;10,5;23.10.1969;11,5;04.11.1969;,2;12.12.1969;24,2;28.07.1969;

1969;MIN;-7,7;13.01.1969;-10,3;11.02.1969;-2,6;17.03.1969;,3;19.04.1969;6,9;19.05.1969*;8,3;04.06.1969;11,3;10.07.1969*;10,5;26.08.1969;7,1;19.09.1969;4,7;20.10.1969;-4,5;27.11.1969;-25;21.12.1969;-25;21.12.1969;

1970;AVG;-3,4;;-1,1;;,7;;5,9;;11;;17,7;;17,3;;16,5;;12,6;;8,3;;5,1;;-,8;;7,5;;

1970;MAX;1,8;27.01.1970;4,1;22.02.1970;7,2;31.03.1970;13;18.04.1970*;17,8;08.05.1970;22,9;20.06.1970;23,2;08.07.1970;23,5;06.08.1970;19,2;10.09.1970;12,6;30.10.1970;13,1;03.11.1970;6,6;01.12.1970;23,5;06.08.1970;

1970;MIN;-9,5;08.01.1970;-11,1;01.02.1970;-5,7;07.03.1970;-1;03.04.1970;3,8;01.05.1970;10,7;03.06.1970;11,9;15.07.1970;11,9;22.08.1970;4,7;24.09.1970;,8;23.10.1970;,1;24.11.1970;-11,2;31.12.1970;-11,2;31.12.1970;

1971;AVG;-5,7;;,3;;,2;;8,3;;13,4;;13,9;;17,7;;18,4;;10,5;;6,8;;2,6;;2,7;;7,4;;

1971;MAX;7;27.01.1971;5,5;13.02.1971;8,1;21.03.1971;13,3;22.04.1971;21,3;17.05.1971;18,6;04.06.1971*;23,2;28.07.1971;24,8;06.08.1971;16,2;04.09.1971;12,3;22.10.1971;8,5;04.11.1971;10,2;21.12.1971;24,8;06.08.1971;

1971;MIN;-21,8;02.01.1971;-8,4;27.02.1971;-11,9;05.03.1971;2,7;28.04.1971;2,8;01.05.1971;8,7;16.06.1971;10,9;01.07.1971;12,5;24.08.1971;3,6;17.09.1971;-,2;31.10.1971;-6,1;20.11.1971;-4,1;09.12.1971;-21,8;02.01.1971;

1972;AVG;-3,3;;,3;;4,6;;7,3;;11,3;;15,4;;17,3;;15,8;;10;;4,1;;3,5;;-1,7;;7;;

1972;MAX;1,5;01.01.1972;5,5;25.02.1972;9,8;18.03.1972;11,8;03.04.1972;15,6;23.05.1972;21,9;05.06.1972;22,3;09.07.1972*;25,9;14.08.1972;16,4;09.09.1972;8,4;29.10.1972;8,9;06.11.1972;5,2;08.12.1972;25,9;14.08.1972;

1972;MIN;-13,2;30.01.1972;-7,5;05.02.1972;-3;12.03.1972;-,3;25.04.1972;5,9;14.05.1972;10,4;01.06.1972;10,8;01.07.1972;10,2;23.08.1972*;4,6;25.09.1972;-3,5;19.10.1972;-4,3;26.11.1972;-9,4;23.12.1972;-13,2;30.01.1972;

1973;AVG;-1,8;;,4;;2,9;;4,8;;12,1;;15,6;;16,5;;16,4;;13,1;;6,2;;1,6;;-1,6;;7,2;;

1973;MAX;3,6;30.01.1973;4,4;09.02.1973;8,6;28.03.1973;12,7;28.04.1973;17,5;05.05.1973;20,4;13.06.1973;20,6;06.07.1973;20,5;12.08.1973;18,8;09.09.1973;15;04.10.1973;7,9;24.11.1973;5,9;08.12.1973;20,6;06.07.1973;

1973;MIN;-8,5;03.01.1973;-4,8;27.02.1973;-1;10.03.1973;-2,5;13.04.1973;5,9;09.05.1973;10,6;08.06.1973;11,6;28.07.1973;12,2;31.08.1973;7,5;14.09.1973;-2,2;28.10.1973;-10,3;30.11.1973;-17,3;02.12.1973;-17,3;02.12.1973;

1974;AVG;1,9;;2,4;;6,1;;7,3;;10,9;;13,8;;15,1;;17,3;;12,6;;4,5;;3,2;;4;;8,3;;

1974;MAX;8,5;16.01.1974;7,1;09.02.1974;12,8;21.03.1974;14,7;29.04.1974;14,8;29.05.1974;18,9;03.06.1974;19;30.07.1974;22,2;04.08.1974;19,5;09.09.1974;8,8;07.10.1974;6,2;10.11.1974;9,6;29.12.1974;22,2;04.08.1974;

1974;MIN;-1,3;13.01.1974;-1,1;26.02.1974;-,2;01.03.1974;1,3;15.04.1974;4;07.05.1974;8,6;07.06.1974;11,7;04.07.1974;12,7;12.08.1974;4,8;30.09.1974;2,1;16.10.1974;-1,3;07.11.1974;-2,2;14.12.1974;-2,2;14.12.1974;

1975;AVG;2,4;;-,8;;2,9;;6,9;;12,4;;14,5;;17,4;;17,7;;15;;6,8;;1,7;;-,9;;8;;

1975;MAX;5,9;31.01.1975;5,3;01.02.1975*;8,3;19.03.1975;13,1;29.04.1975;19,4;19.05.1975;20,3;14.06.1975*;21,2;15.07.1975;21,4;21.08.1975;19,5;18.09.1975;14,7;01.10.1975;6,6;03.11.1975;3,9;06.12.1975;21,4;21.08.1975;

1975;MIN;-1,5;14.01.1975;-6,4;23.02.1975;-,9;23.03.1975;1,2;01.04.1975;6,7;03.05.1975;6,1;02.06.1975;12;01.07.1975;12,1;25.08.1975;10;13.09.1975;1,5;27.10.1975;-8;24.11.1975*;-19,4;19.12.1975;-19,4;19.12.1975;

1976;AVG;,8;;-,4;;,1;;6,5;;12,9;;17;;19,2;;14,5;;11,9;;8,8;;4,2;;-2,2;;7,8;;

1976;MAX;7,6;11.01.1976;3,5;29.02.1976;8,4;31.03.1976;13,6;19.04.1976;21,2;10.05.1976;22,8;30.06.1976;24,7;18.07.1976;17;11.08.1976;17,2;28.09.1976;14,6;07.10.1976;8;30.11.1976;4,5;01.12.1976;24,7;18.07.1976;

1976;MIN;-9,2;29.01.1976;-4,9;08.02.1976;-5,8;11.03.1976;,1;29.04.1976;7,5;01.05.1976*;8,5;03.06.1976;13,8;29.07.1976;10,2;22.08.1976;8,6;23.09.1976;4,2;25.10.1976;,6;23.11.1976;-13;30.12.1976;-13;30.12.1976;

1977;AVG;-1,8;;1,6;;5,8;;5,8;;12,3;;16,3;;16,9;;16,3;;11,1;;8,5;;4,3;;-,1;;8,1;;

1977;MAX;6,3;26.01.1977;7,9;20.02.1977;10,6;24.03.1977;13,3;22.04.1977;18;04.05.1977;22,5;13.06.1977;21,4;30.07.1977;20,8;31.08.1977;18,1;02.09.1977;12,8;06.10.1977;13,4;03.11.1977;9,4;24.12.1977;22,5;13.06.1977;

1977;MIN;-7,9;19.01.1977;-10,9;03.02.1977;-2,1;30.03.1977;,2;09.04.1977*;7,7;22.05.1977;9,2;01.06.1977;12,8;15.07.1977;12,3;01.08.1977;4,9;27.09.1977;4,6;18.10.1977;-4,7;29.11.1977;-9,1;05.12.1977;-10,9;03.02.1977;

1978;AVG;-,3;;-3,1;;4,2;;6,4;;11;;14,7;;15,6;;14,8;;12,4;;7,7;;2,3;;,7;;7,2;;

1978;MAX;2,4;02.01.1978;3,6;27.02.1978;11;29.03.1978;11,9;29.04.1978;16,1;31.05.1978;21;03.06.1978;22,4;31.07.1978;23,1;01.08.1978;17,9;10.09.1978;11,6;12.10.1978;6,8;05.11.1978;9;29.12.1978;23,1;01.08.1978;

1978;MIN;-6,6;05.01.1978;-9,8;21.02.1978;,8;18.03.1978*;1,3;12.04.1978;1,5;11.05.1978;10,2;28.06.1978;9,7;10.07.1978;9,1;28.08.1978;7,4;20.09.1978;3;20.10.1978;-1,6;28.11.1978;-8,8;05.12.1978;-9,8;21.02.1978;

1979;AVG;-5,1;;-1,1;;4,1;;6,7;;13,5;;18,1;;15,7;;15,8;;12,8;;6,5;;2,8;;3,5;;7,8;;

1979;MAX;,8;24.01.1979;2,8;02.02.1979;9,6;26.03.1979;13,6;16.04.1979;23,5;31.05.1979;24,3;02.06.1979;20,4;29.07.1979;22,5;02.08.1979;17,7;18.09.1979;10,9;14.10.1979;7,6;08.11.1979;9,9;07.12.1979;24,3;02.06.1979;

1979;MIN;-16;01.01.1979;-6,6;06.02.1979;-,4;01.03.1979;1,7;04.04.1979;3;03.05.1979;10,6;18.06.1979;11,8;02.07.1979;9,5;26.08.1979;7,7;25.09.1979;1,8;28.10.1979;-1,1;12.11.1979;-2,6;26.12.1979;-16;01.01.1979;

