Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;,9;;6,8;;11,4;;18;;16;;22,6;;21,6;;22,2;;24,2;;15,8;;5,7;;,6;;13,8;;

1961;MAX;7;31.01.1961;12;28.02.1961;20;09.03.1961*;26;06.04.1961;24;25.05.1961;30;25.06.1961;33;02.07.1961*;32;06.08.1961;32;18.09.1961;23;01.10.1961*;18;02.11.1961;16;05.12.1961;33;02.07.1961*;

1961;MIN;-6;28.01.1961;2;05.02.1961;3;22.03.1961;11;30.04.1961;8;11.05.1961*;14;04.06.1961;16;18.07.1961*;13;17.08.1961;14;08.09.1961;7;21.10.1961*;-1,4;22.11.1961;-13,2;26.12.1961;-13,2;26.12.1961;

1962;AVG;2,9;;2;;4,2;;14,3;;14,9;;20,6;;;;;;21;;15,4;;5,2;;-1,7;;;;

1962;MAX;9;21.01.1962*;10;07.02.1962;13;31.03.1962;27;24.04.1962*;25;08.05.1962;31;15.06.1962*;;;;;32,5;04.09.1962;25;01.10.1962;14;06.11.1962;6,8;12.12.1962;;;

1962;MIN;-6;05.01.1962;-3;02.02.1962*;-1;16.03.1962;5;30.04.1962;6;01.05.1962;11;04.06.1962;;;;;11;23.09.1962;5;31.10.1962;0;23.11.1962;-11,4;23.12.1962;;;

1963;AVG;-4,3;;-1,6;;7,2;;15,4;;18,7;;23,1;;26,1;;23,7;;20,6;;13,8;;9,6;;-2,1;;12,5;;

1963;MAX;3,5;06.01.1963;2,9;18.02.1963;13,7;08.03.1963;23,3;21.04.1963;25,9;28.05.1963;32,6;28.06.1963;33,8;25.07.1963;33,2;03.08.1963;25,7;17.09.1963;21,2;13.10.1963;16,4;11.11.1963;4,5;26.12.1963;33,8;25.07.1963;

1963;MIN;-10,2;12.01.1963;-10,4;04.02.1963;1;01.03.1963*;3,9;02.04.1963;8,1;04.05.1963;13;15.06.1963;20,4;08.07.1963;13,4;30.08.1963;12,4;29.09.1963;2,6;29.10.1963;3,9;15.11.1963;-9,9;20.12.1963;-10,4;04.02.1963;

1964;AVG;-1,2;;1,8;;4,2;;15,2;;20,7;;25,2;;27,2;;23,2;;20,7;;12,3;;7;;1;;13,1;;

1964;MAX;4,9;29.01.1964;6,1;04.02.1964;13,1;22.03.1964;25,1;19.04.1964;28,5;13.05.1964*;33,2;13.06.1964;34,6;21.07.1964;34,3;07.08.1964;30,2;16.09.1964;22,5;07.10.1964;13,5;15.11.1964;12;09.12.1964;34,6;21.07.1964;

1964;MIN;-7,4;18.01.1964;-4,5;15.02.1964;-2,5;04.03.1964*;6,4;05.04.1964;12,3;02.05.1964;15,5;30.06.1964;15,6;01.07.1964;13,8;22.08.1964;10,9;22.09.1964;6,3;22.10.1964;,4;30.11.1964;-4,8;27.12.1964;-7,4;18.01.1964;

