Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;-5,2;;1,4;;4;;9,3;;9,2;;14,6;;13,9;;14,8;;13,2;;7;;1,8;;-3,7;;6,7;;

1961;MAX;5;31.01.1961;5,3;28.02.1961;10;18.03.1961;15;07.04.1961;14,4;27.05.1961;20,5;25.06.1961;19,3;02.07.1961;21,9;06.08.1961*;17,4;04.09.1961;13,7;01.10.1961;6,2;02.11.1961;10,7;04.12.1961;21,9;06.08.1961*;

1961;MIN;-15,5;18.01.1961;-5;05.02.1961;-1,1;22.03.1961;5,9;09.04.1961;5;30.05.1961;10,5;03.06.1961;9,3;31.07.1961;9,9;17.08.1961;8,8;22.09.1961;1,7;19.10.1961;-6,3;22.11.1961;-17,8;17.12.1961;-17,8;17.12.1961;

1962;AVG;-2,8;;-1,8;;-1,6;;6,6;;9,1;;12,2;;14,2;;15,4;;10,5;;6;;1,5;;-7;;5,2;;

1962;MAX;5;25.01.1962;5,2;12.02.1962;8,4;31.03.1962;14,7;18.04.1962;15,2;08.05.1962;20,8;24.06.1962;22,5;26.07.1962;19,5;13.08.1962*;21,1;12.09.1962;13,3;05.10.1962;11,2;06.11.1962*;2,5;16.12.1962;22,5;26.07.1962;

1962;MIN;-15,4;04.01.1962;-11,3;01.02.1962;-9,6;14.03.1962;-,6;02.04.1962;2,2;01.05.1962;3,9;01.06.1962;8,6;04.07.1962;10,5;31.08.1962;4,9;19.09.1962;,4;23.10.1962;-4,8;23.11.1962;-19;28.12.1962;-19;28.12.1962;

1963;AVG;-8,5;;-8,1;;,1;;7,6;;10,8;;15,4;;16,4;;15,1;;13,2;;6;;5;;-5,9;;5,6;;

1963;MAX;,9;04.01.1963;,1;18.02.1963;6;30.03.1963;12,2;17.04.1963;15,6;27.05.1963*;25;28.06.1963;20,9;24.07.1963;21,1;03.08.1963*;16,9;18.09.1963;10,3;22.10.1963;9,6;19.11.1963;,2;27.12.1963;25;28.06.1963;

1963;MIN;-16,9;13.01.1963;-17,3;02.02.1963;-14,4;01.03.1963;,1;02.04.1963;4,1;04.05.1963;9,2;03.06.1963;12,6;28.07.1963;9,6;30.08.1963;8,2;28.09.1963*;-,3;28.10.1963;-,4;30.11.1963;-13,6;23.12.1963;-17,3;02.02.1963;

1964;AVG;-6,7;;-2,5;;-1,5;;6,7;;11,2;;16;;15,9;;13,9;;11,2;;4,8;;4;;-2,7;;5,9;;

1964;MAX;-,5;31.01.1964;3,9;02.02.1964;5,3;31.03.1964;12,4;19.04.1964;15,9;31.05.1964;18,9;01.06.1964*;20,5;21.07.1964;18,4;01.08.1964;16,6;16.09.1964;7,5;08.10.1964;8,6;14.11.1964;3,1;14.12.1964;20,5;21.07.1964;

1964;MIN;-15;18.01.1964;-12,4;14.02.1964;-11,2;08.03.1964;,7;08.04.1964;4,8;01.05.1964;11;30.06.1964;10,6;01.07.1964;8,5;31.08.1964;5;23.09.1964;1,3;14.10.1964;-,7;07.11.1964;-10,7;24.12.1964;-15;18.01.1964;

1965;AVG;-,9;;-5;;-,1;;5,2;;9,7;;14,7;;15,2;;13,2;;11,3;;5,8;;,3;;1,3;;5,9;;

1965;MAX;3,5;17.01.1965;,3;13.02.1965;6,9;29.03.1965;8,1;11.04.1965;15,8;18.05.1965;22,3;26.06.1965;21,1;14.07.1965;22,8;07.08.1965;19,6;02.09.1965;13,9;02.10.1965;12,8;01.11.1965;8,4;18.12.1965;22,8;07.08.1965;

1965;MIN;-5,6;05.01.1965;-12,1;21.02.1965;-9,2;09.03.1965;2,3;13.04.1965;5,2;01.05.1965*;8,5;01.06.1965;9,8;06.07.1965;9,3;28.08.1965;6,4;20.09.1965;-,7;22.10.1965;-9,4;23.11.1965;-4,7;29.12.1965;-12,1;21.02.1965;

1966;AVG;-5,2;;3,8;;2;;8;;10,9;;15,1;;15,3;;14,3;;12;;;;;;-,2;;;;

1966;MAX;5,8;31.01.1966;8;09.02.1966;6,8;27.03.1966;12,9;28.04.1966;16,3;05.05.1966;19,9;12.06.1966;20,1;05.07.1966;19,9;14.08.1966;17;13.09.1966;;;;;4,4;23.12.1966;;;

1966;MIN;-14,8;15.01.1966;-1,6;15.02.1966*;-1,9;20.03.1966;1,9;01.04.1966*;6,3;10.05.1966;10;29.06.1966;11;08.07.1966;9,6;26.08.1966;6,4;20.09.1966;;;;;-8,3;27.12.1966;;;

1967;AVG;-2,2;;-,3;;3,5;;5,5;;10,8;;14,4;;17,4;;14,5;;12,1;;8,7;;1,5;;-2;;7;;

1967;MAX;4,9;26.01.1967;7,2;03.02.1967;8,4;10.03.1967*;11,8;10.04.1967;15,2;15.05.1967;23,1;25.06.1967;22,4;02.07.1967;20,6;01.08.1967;15,8;03.09.1967;16,4;17.10.1967;7,4;12.11.1967;7,9;23.12.1967;23,1;25.06.1967;

1967;MIN;-12,2;10.01.1967;-11,1;13.02.1967;-,1;30.03.1967;-,2;02.04.1967;3,8;03.05.1967*;7,7;13.06.1967;12,7;10.07.1967;11,5;22.08.1967;6,8;23.09.1967;,2;30.10.1967;-3,9;21.11.1967;-11,4;10.12.1967;-12,2;10.01.1967;

1968;AVG;-3,2;;-,4;;2,2;;6,8;;10,3;;14,5;;14,9;;14,3;;11,2;;7,8;;2,3;;-4,5;;6,4;;

