Rok,Měsíc,Stanice,Precipitations_max,Precipitations_sum,Snow_height_max,Sunshine_sum,Temperatures_avg,Temperatures_max_max,Temperatures_min_min,Wind_avg,Arctic_days,Ice_days,Summer_days,Tropical_days
1966,červen,Plzeň - Bolevec,20.5,82.6,,215.8,18.2,,,1.3,,,,
1966,červenec,Plzeň - Bolevec,13.0,64.9,,185.9,17.4,,,1.2,,,,
1966,srpen,Plzeň - Bolevec,20.4,113.0,,161.2,16.3,,,1.3,,,,
1966,září,Plzeň - Bolevec,4.7,16.9,,125.7,13.5,,,1.1,,,,
1966,říjen,Plzeň - Bolevec,15.1,40.3,,66.5,11.7,,,0.8,,,,
1966,listopad,Plzeň - Bolevec,7.6,22.1,,19.1,2.7,,,1.0,,,,
1966,prosinec,Plzeň - Bolevec,20.1,104.9,,10.4,1.4,,,1.4,,,,
1966,rok,Plzeň - Bolevec,20.5,646.3,,1271.3,9.1,,,1.3,,,,
1967,leden,Plzeň - Bolevec,3.9,37.3,,18.6,-0.8,,,1.2,,,,
1967,únor,Plzeň - Bolevec,13.3,42.5,,91.2,2.5,,,2.1,,,,
1967,březen,Plzeň - Bolevec,9.4,45.6,,104.1,5.7,,,2.3,,,,
1967,duben,Plzeň - Bolevec,6.4,19.9,,140.3,7.7,,,2.1,,,,
1967,květen,Plzeň - Bolevec,26.5,72.3,,189.1,14.0,,,0.9,,,,
1967,červen,Plzeň - Bolevec,10.5,45.0,,187.6,16.0,,,1.3,,,,
1967,červenec,Plzeň - Bolevec,10.3,47.5,,216.3,19.8,,,0.6,,,,
1967,srpen,Plzeň - Bolevec,22.0,56.0,,174.7,17.5,,,0.8,,,,
1967,září,Plzeň - Bolevec,15.9,71.8,,99.8,14.5,,,0.4,,,,
1967,říjen,Plzeň - Bolevec,6.1,25.8,,90.7,10.7,,,1.1,,,,
1967,listopad,Plzeň - Bolevec,4.0,18.1,,35.3,3.4,,,0.9,,,,
1967,prosinec,Plzeň - Bolevec,13.7,74.1,,7.8,0.6,,,2.3,,,,
1967,rok,Plzeň - Bolevec,26.5,555.9,,1355.5,9.3,,,1.3,,,,
1968,leden,Plzeň - Bolevec,24.0,75.9,,24.8,-1.9,,,2.6,,,,
1968,únor,Plzeň - Bolevec,6.8,22.1,,40.1,1.0,,,0.7,,,,
1968,březen,Plzeň - Bolevec,9.4,23.1,,139.2,4.8,,,1.8,,,,
1968,duben,Plzeň - Bolevec,11.3,33.7,,,9.5,,,1.0,,,,
1968,květen,Plzeň - Bolevec,2.9,22.4,,165.5,12.5,,,1.0,,,,
1968,červen,Plzeň - Bolevec,28.4,78.4,,187.4,17.7,,,0.8,,,,
1968,červenec,Plzeň - Bolevec,11.5,46.7,,203.1,17.8,,,1.1,,,,
1968,srpen,Plzeň - Bolevec,12.8,63.0,,141.7,17.4,,,0.7,,,,
1968,říjen,Plzeň - Bolevec,5.4,23.4,,45.1,9.5,,,0.4,,,,
1968,listopad,Plzeň - Bolevec,14.0,61.9,,12.6,3.7,,,0.7,,,,
1968,prosinec,Plzeň - Bolevec,6.5,23.9,,8.9,-2.4,,,0.3,,,,
1969,leden,Plzeň - Bolevec,5.4,30.7,,,-1.2,,,0.2,,,,
1969,únor,Plzeň - Bolevec,21.4,33.5,,41.1,-2.0,,,0.2,,,,
1969,březen,Plzeň - Bolevec,9.6,49.8,,84.8,0.8,,,0.9,,,,
1969,duben,Plzeň - Bolevec,19.0,72.2,3.0,132.9,7.5,25.9,-6.2,1.2,0.0,0.0,2.0,0.0
1969,květen,Plzeň - Bolevec,9.4,30.0,0.0,195.3,15.2,32.6,-1.7,1.1,0.0,0.0,9.0,2.0
1969,červen,Plzeň - Bolevec,56.2,146.5,0.0,161.6,16.8,29.9,2.9,1.5,0.0,0.0,8.0,0.0
1969,červenec,Plzeň - Bolevec,10.5,49.3,0.0,191.9,19.6,34.0,4.0,0.8,0.0,0.0,20.0,10.0
1969,srpen,Plzeň - Bolevec,10.2,26.4,0.0,163.4,17.5,31.7,4.4,0.7,0.0,0.0,12.0,5.0
1969,září,Plzeň - Bolevec,12.6,21.3,0.0,154.1,14.1,27.3,-2.2,0.7,0.0,0.0,6.0,0.0
1969,říjen,Plzeň - Bolevec,6.2,20.4,0.0,73.7,9.6,20.6,-2.8,1.1,0.0,0.0,0.0,0.0
1969,listopad,Plzeň - Bolevec,5.4,25.7,32.0,48.6,5.5,14.9,-9.7,1.6,0.0,1.0,0.0,0.0
1969,prosinec,Plzeň - Bolevec,5.2,19.9,25.0,11.1,-5.9,2.9,-27.5,0.2,2.0,24.0,0.0,0.0
1969,rok,Plzeň - Bolevec,56.2,525.7,,,8.1,,,0.8,,,,
1970,leden,Plzeň - Bolevec,7.3,14.7,28.0,12.3,-3.1,3.3,-18.2,0.5,0.0,18.0,0.0,0.0
1970,únor,Plzeň - Bolevec,19.7,79.3,23.0,31.8,-1.5,6.9,-19.8,1.7,0.0,6.0,0.0,0.0
1970,březen,Plzeň - Bolevec,15.9,35.2,32.0,67.2,1.3,16.4,-15.6,1.8,0.0,2.0,0.0,0.0
1970,duben,Plzeň - Bolevec,15.1,48.9,0.0,85.4,6.8,22.2,-5.3,2.0,0.0,0.0,0.0,0.0
1970,květen,Plzeň - Bolevec,7.6,39.7,0.0,141.0,12.4,23.8,-1.4,1.7,0.0,0.0,0.0,0.0
1970,červen,Plzeň - Bolevec,18.7,75.1,0.0,201.2,18.3,31.3,1.1,1.6,0.0,0.0,15.0,3.0
1970,červenec,Plzeň - Bolevec,7.6,28.3,0.0,195.0,18.4,30.7,7.1,2.0,0.0,0.0,14.0,4.0
1970,srpen,Plzeň - Bolevec,21.1,104.3,0.0,157.3,17.7,31.4,3.6,0.8,0.0,0.0,11.0,3.0
1970,září,Plzeň - Bolevec,7.7,18.6,0.0,156.8,13.3,29.9,-3.5,1.6,0.0,0.0,5.0,0.0
1970,říjen,Plzeň - Bolevec,10.9,42.7,0.0,33.9,9.4,22.4,-4.0,1.5,0.0,0.0,0.0,0.0
1970,listopad,Plzeň - Bolevec,5.4,34.2,0.0,14.7,5.4,18.5,-6.2,1.3,0.0,0.0,0.0,0.0
1970,prosinec,Plzeň - Bolevec,6.7,28.4,16.0,17.4,1.0,10.2,-15.1,1.5,0.0,7.0,0.0,0.0
1970,rok,Plzeň - Bolevec,21.1,549.4,32.0,1114.0,8.3,31.4,-19.8,1.5,,,,
1971,leden,Plzeň - Bolevec,5.4,15.8,15.0,15.1,-3.6,11.2,-26.5,0.7,3.0,15.0,0.0,0.0
1971,únor,Plzeň - Bolevec,5.6,23.6,1.0,41.3,2.0,8.3,-15.5,2.3,0.0,4.0,0.0,0.0
1971,březen,Plzeň - Bolevec,6.9,19.5,18.0,104.9,1.8,20.8,-22.5,2.1,0.0,7.0,0.0,0.0
1971,duben,Plzeň - Bolevec,3.1,12.4,0.0,170.7,10.0,22.6,-5.8,1.7,0.0,0.0,0.0,0.0
1971,květen,Plzeň - Bolevec,18.4,55.5,0.0,157.6,15.9,30.4,0.1,1.1,0.0,0.0,8.0,2.0
1971,červen,Plzeň - Bolevec,10.9,80.8,0.0,114.3,16.0,26.0,3.2,1.9,0.0,0.0,3.0,0.0
1971,červenec,Plzeň - Bolevec,2.7,3.0,0.0,247.7,19.8,33.7,3.6,1.7,0.0,0.0,18.0,9.0
1971,srpen,Plzeň - Bolevec,7.1,30.0,0.0,209.7,20.6,34.9,4.5,1.4,0.0,0.0,18.0,9.0
1971,září,Plzeň - Bolevec,13.1,29.9,0.0,114.9,12.5,27.1,-2.9,1.4,0.0,0.0,1.0,0.0
1971,říjen,Plzeň - Bolevec,12.7,18.9,0.0,107.6,8.6,22.8,-6.6,1.4,0.0,0.0,0.0,0.0
1971,listopad,Plzeň - Bolevec,15.2,31.9,8.0,33.3,4.0,16.1,-12.0,1.9,0.0,2.0,0.0,0.0
1971,prosinec,Plzeň - Bolevec,5.4,25.9,4.0,16.5,4.2,11.5,-8.4,1.8,0.0,1.0,0.0,0.0
1971,rok,Plzeň - Bolevec,18.4,347.2,18.0,1333.6,9.3,34.9,-26.5,1.6,,,,
1972,leden,Plzeň - Bolevec,4.7,16.1,10.0,11.1,-2.3,4.3,-21.1,1.1,0.0,16.0,0.0,0.0
1972,únor,Plzeň - Bolevec,6.2,11.9,9.0,11.6,2.0,9.0,-15.9,0.8,0.0,4.0,0.0,0.0
1972,březen,Plzeň - Bolevec,6.7,21.4,1.0,130.3,6.5,20.0,-7.6,1.9,0.0,0.0,0.0,0.0
1972,duben,Plzeň - Bolevec,5.4,30.8,0.0,83.9,8.7,21.6,-5.3,1.7,0.0,0.0,0.0,0.0
1972,květen,Plzeň - Bolevec,7.1,43.9,0.0,119.3,13.5,24.9,-0.5,1.5,0.0,0.0,0.0,0.0
1972,červen,Plzeň - Bolevec,22.9,37.7,0.0,175.7,17.6,30.4,1.1,1.5,0.0,0.0,8.0,1.0
1972,červenec,Plzeň - Bolevec,11.2,42.8,0.0,161.4,20.8,32.9,2.7,1.4,0.0,0.0,17.0,8.0
1972,srpen,Plzeň - Bolevec,15.6,48.4,0.0,152.7,17.3,33.7,2.1,2.0,0.0,0.0,10.0,4.0
1972,září,Plzeň - Bolevec,2.7,16.4,0.0,84.1,12.3,25.5,0.0,1.2,0.0,0.0,2.0,0.0
1972,říjen,Plzeň - Bolevec,7.1,18.0,0.0,83.1,7.1,19.3,-9.3,0.8,0.0,0.0,0.0,0.0
1972,listopad,Plzeň - Bolevec,11.9,35.1,2.0,30.8,4.8,15.5,-7.2,1.3,0.0,1.0,0.0,0.0
1972,prosinec,Plzeň - Bolevec,5.7,8.2,0.0,30.1,-0.4,10.0,-16.6,0.9,0.0,9.0,0.0,0.0
1972,rok,Plzeň - Bolevec,22.9,330.7,10.0,1074.1,9.0,33.7,-21.1,1.3,,,,
1973,leden,Plzeň - Bolevec,9.6,30.4,3.0,8.4,-1.0,5.5,-13.3,0.5,0.0,14.0,0.0,0.0
1973,únor,Plzeň - Bolevec,14.9,38.3,1.0,28.9,2.3,9.5,-12.8,2.1,0.0,1.0,0.0,0.0
1973,březen,Plzeň - Bolevec,1.4,5.2,2.0,118.9,5.1,17.6,-8.7,1.7,0.0,0.0,0.0,0.0
1973,duben,Plzeň - Bolevec,10.3,34.8,11.0,103.6,6.4,21.3,-8.2,2.3,0.0,0.0,0.0,0.0
1973,květen,Plzeň - Bolevec,9.3,26.3,0.0,165.4,13.9,28.0,-2.9,1.5,0.0,0.0,4.0,0.0
1973,červen,Plzeň - Bolevec,9.1,31.2,0.0,181.4,17.7,31.0,1.5,1.6,0.0,0.0,8.0,1.0
1973,červenec,Plzeň - Bolevec,11.7,67.3,0.0,153.5,18.9,31.1,5.6,1.3,0.0,0.0,13.0,3.0
1973,srpen,Plzeň - Bolevec,23.8,44.4,0.0,223.0,18.9,31.8,2.3,0.8,0.0,0.0,21.0,4.0
1973,září,Plzeň - Bolevec,6.0,19.0,0.0,152.3,15.4,33.0,-2.0,1.2,0.0,0.0,9.0,5.0
1973,říjen,Plzeň - Bolevec,13.6,44.0,0.0,102.8,7.2,21.8,-8.2,1.3,0.0,0.0,0.0,0.0
1973,listopad,Plzeň - Bolevec,7.8,43.8,6.0,40.0,2.7,9.8,-15.9,3.1,0.0,2.0,0.0,0.0
1973,prosinec,Plzeň - Bolevec,13.7,67.8,7.0,10.8,-0.1,8.3,-22.3,2.3,0.0,6.0,0.0,0.0
1973,rok,Plzeň - Bolevec,23.8,452.5,11.0,1289.0,8.9,33.0,-22.3,1.6,,,,
1974,leden,Plzeň - Bolevec,10.8,45.1,4.0,14.9,2.0,9.4,-5.3,1.2,0.0,0.0,0.0,0.0
1974,únor,Plzeň - Bolevec,8.6,30.3,2.0,27.0,2.8,13.5,-4.3,1.6,0.0,0.0,0.0,0.0
1974,březen,Plzeň - Bolevec,10.8,26.7,0.0,95.8,6.5,23.2,-7.6,1.3,0.0,0.0,0.0,0.0
1974,duben,Plzeň - Bolevec,3.7,7.6,0.0,172.5,9.5,22.8,-8.2,1.4,0.0,0.0,0.0,0.0
1974,květen,Plzeň - Bolevec,14.1,48.8,0.0,144.9,13.2,23.6,-2.4,1.7,0.0,0.0,0.0,0.0
1974,červen,Plzeň - Bolevec,12.1,49.1,0.0,133.3,16.1,26.1,3.0,1.0,0.0,0.0,3.0,0.0
