Rok;Statistika;Hodnota leden;Datum leden;Hodnota únor;Datum únor;Hodnota bøezen;Datum bøezen;Hodnota duben;Datum duben;Hodnota kvìten;Datum kvìten;Hodnota èerven;Datum èerven;Hodnota èervenec;Datum èervenec;Hodnota srpen;Datum srpen;Hodnota záøí;Datum záøí;Hodnota øíjen;Datum øíjen;Hodnota listopad;Datum listopad;Hodnota prosinec;Datum prosinec;Hodnota rok;Datum rok;

1961;AVG;3;;2,5;;4,1;;3,6;;3;;2,5;;2,7;;2,4;;2,3;;3,5;;2,7;;3,3;;3;;

1961;MAX;7,7;28.01.1961;7;01.02.1961;11;27.03.1961;8;15.04.1961*;9;09.05.1961*;9;22.06.1961;6,7;13.07.1961;5;02.08.1961*;5;19.09.1961;11;07.10.1961;7,3;05.11.1961;8;18.12.1961;11;27.03.1961*;

1961;MIN;0;20.01.1961;0;18.02.1961*;,3;03.03.1961;,7;12.04.1961*;0;16.05.1961;,3;08.06.1961;,3;03.07.1961;0;27.08.1961;,7;04.09.1961*;,7;12.10.1961*;0;25.11.1961;0;08.12.1961;0;20.01.1961*;

1962;AVG;3,4;;4,9;;3,6;;4,6;;3,1;;3,5;;2,6;;2,3;;2,7;;2,3;;3,7;;3,3;;3,3;;

1962;MAX;10;28.01.1962;16,7;17.02.1962;13,3;16.03.1962;13;18.04.1962;7,3;14.05.1962;7,7;06.06.1962;5,7;04.07.1962*;7,3;07.08.1962;5,7;13.09.1962;7,3;13.10.1962;10;08.11.1962;8,3;24.12.1962;16,7;17.02.1962;

1962;MIN;,3;20.01.1962;,3;01.02.1962*;,3;02.03.1962;,7;25.04.1962;,3;27.05.1962;,7;13.06.1962*;,7;10.07.1962*;,3;14.08.1962;0;27.09.1962;0;17.10.1962*;0;02.11.1962*;0;06.12.1962;0;27.09.1962*;

1963;AVG;3,5;;2,8;;2,8;;3,8;;2,7;;3;;2,4;;3,2;;3,1;;2,9;;3,5;;2,4;;3;;

1963;MAX;8;01.01.1963*;8;11.02.1963;8,3;13.03.1963;8,3;11.04.1963;5,7;12.05.1963*;6,3;14.06.1963;5,7;26.07.1963;7;17.08.1963;8;20.09.1963;8;14.10.1963;9,3;21.11.1963;6,3;17.12.1963;9,3;21.11.1963;

1963;MIN;,7;06.01.1963*;0;01.02.1963*;0;08.03.1963*;1;15.04.1963;,3;06.05.1963;0;23.06.1963;,7;03.07.1963*;,7;14.08.1963;,7;06.09.1963;0;19.10.1963*;0;27.11.1963;0;20.12.1963*;0;01.02.1963*;

1964;AVG;2,8;;5,2;;4,5;;4,7;;3,5;;3,4;;2,8;;3,7;;3,5;;4,5;;3,8;;3,2;;3,8;;

1964;MAX;6;16.01.1964;9,3;05.02.1964;10;05.03.1964;10,7;19.04.1964;6,7;15.05.1964;7;30.06.1964;5;02.07.1964;7;03.08.1964*;8,7;22.09.1964;9;08.10.1964;7,7;20.11.1964*;6,7;20.12.1964;10,7;19.04.1964;

1964;MIN;0;07.01.1964*;,7;28.02.1964;0;11.03.1964;1;27.04.1964;,7;17.05.1964;,7;11.06.1964*;1;12.07.1964*;,7;24.08.1964;,3;06.09.1964*;,7;11.10.1964;,3;11.11.1964*;,3;30.12.1964;0;07.01.1964*;

1965;AVG;3,6;;4,5;;3,5;;3,7;;4,3;;3,4;;2,6;;3,1;;3,8;;2,3;;3,5;;3;;3,5;;

1965;MAX;9;12.01.1965;11,7;08.02.1965;7,3;27.03.1965;7;21.04.1965;9,3;11.05.1965;8;11.06.1965;5,7;08.07.1965;9;22.08.1965;8,7;26.09.1965;5,3;21.10.1965;6,7;17.11.1965*;7,7;14.12.1965;11,7;08.02.1965;

1965;MIN;0;02.01.1965*;,3;03.02.1965*;0;20.03.1965;,7;11.04.1965;1;29.05.1965;,7;13.06.1965*;1;01.07.1965*;0;19.08.1965;,7;04.09.1965;,3;28.10.1965;,3;09.11.1965;0;21.12.1965;0;02.01.1965*;

1966;AVG;3,6;;3;;3,8;;3,4;;3,4;;3,1;;3,1;;3,3;;2,4;;3,7;;4,4;;3;;3,4;;

1966;MAX;9,7;04.01.1966;7;21.02.1966;8,3;27.03.1966*;7,7;29.04.1966;7,3;29.05.1966;6;28.06.1966*;6;18.07.1966*;7,3;30.08.1966;4,3;19.09.1966*;7,7;30.10.1966;13,7;04.11.1966;6;02.12.1966;13,7;04.11.1966;

1966;MIN;0;23.01.1966;0;03.02.1966;,3;17.03.1966;1;03.04.1966*;,7;02.05.1966;1;13.06.1966*;,3;15.07.1966;,3;22.08.1966;1;08.09.1966*;,7;11.10.1966;,7;20.11.1966*;,7;05.12.1966*;0;23.01.1966*;

1967;AVG;3,9;;4,7;;4,3;;4,9;;4,2;;3,2;;2,9;;2,6;;2,7;;2,6;;3,2;;3,2;;3,5;;

1967;MAX;9,7;14.01.1967;9,3;16.02.1967;8,3;14.03.1967;8,3;10.04.1967;7,3;15.05.1967;7,7;27.06.1967;7,7;10.07.1967;5,3;11.08.1967;7,3;04.09.1967;6,7;18.10.1967;7,7;10.11.1967;11,7;04.12.1967;11,7;04.12.1967;

1967;MIN;0;22.01.1967;1,3;06.02.1967*;,7;06.03.1967*;2;28.04.1967;,7;27.05.1967;,7;17.06.1967*;,3;26.07.1967;,7;01.08.1967*;,3;25.09.1967*;0;03.10.1967*;,3;14.11.1967;,3;25.12.1967*;0;22.01.1967*;

1968;AVG;3,4;;3,6;;4,5;;3,6;;4,5;;3,5;;3,6;;3,4;;3;;2,4;;4,1;;2,8;;3,5;;

1968;MAX;9,3;13.01.1968;7,3;06.02.1968*;7,7;01.03.1968;7;15.04.1968;9,3;06.05.1968;6,3;13.06.1968;6,7;12.07.1968;6,3;29.08.1968;6;05.09.1968*;4,7;07.10.1968;8,7;03.11.1968;6,3;10.12.1968;9,3;13.01.1968*;

1968;MIN;0;21.01.1968;,3;14.02.1968;1,3;24.03.1968;,3;02.04.1968;2,3;01.05.1968*;1;17.06.1968;1,3;23.07.1968*;1,3;13.08.1968*;,7;03.09.1968*;,3;10.10.1968;,7;11.11.1968*;0;19.12.1968*;0;21.01.1968*;

1969;AVG;3,5;;4,2;;4,5;;4,4;;3,5;;3,7;;2,9;;3;;2,7;;3;;3,6;;4,2;;3,6;;

1969;MAX;7;07.01.1969;10,3;15.02.1969;7,7;23.03.1969;8;16.04.1969*;6,3;25.05.1969;6,3;05.06.1969;7,3;13.07.1969;5,7;10.08.1969;6;14.09.1969;7,3;30.10.1969;7,3;27.11.1969;9,3;31.12.1969;10,3;15.02.1969;

1969;MIN;,3;04.01.1969;1,3;01.02.1969;,7;06.03.1969*;,7;25.04.1969;1;11.05.1969*;1,3;30.06.1969;,3;22.07.1969;,7;28.08.1969*;,7;17.09.1969;,3;24.10.1969;1;06.11.1969*;,7;24.12.1969;,3;04.01.1969*;

1970;AVG;3,7;;3,3;;3,8;;3,8;;3,4;;2,7;;2,6;;2;;2,1;;2,5;;3,1;;2,5;;3;;

1970;MAX;8;10.01.1970;8,7;23.02.1970;6,3;02.03.1970*;7;08.04.1970;7;08.05.1970;5,3;02.06.1970*;5,7;18.07.1970;4,3;25.08.1970;4,3;05.09.1970*;5;29.10.1970;7,3;04.11.1970;7,3;03.12.1970;8,7;23.02.1970;

1970;MIN;0;14.01.1970;,7;05.02.1970*;0;09.03.1970;1;18.04.1970;,7;03.05.1970*;0;22.06.1970*;,7;27.07.1970*;0;31.08.1970;0;03.09.1970;,7;13.10.1970*;,7;15.11.1970*;,3;01.12.1970*;0;14.01.1970*;

1971;AVG;2,1;;3,4;;3,6;;3,7;;3,1;;2,8;;2,6;;2,8;;2,4;;2,4;;3,1;;2,8;;2,9;;

1971;MAX;6,7;03.01.1971;7,3;09.02.1971;9;11.03.1971;7;04.04.1971;7,7;01.05.1971;6,7;29.06.1971;6;02.07.1971;6,7;24.08.1971;4,7;06.09.1971*;7,3;23.10.1971;6,7;10.11.1971;7,7;08.12.1971;9;11.03.1971;

1971;MIN;0;06.01.1971*;,7;18.02.1971*;0;17.03.1971;,3;19.04.1971;,7;04.05.1971;,7;11.06.1971;,3;22.07.1971;,3;15.08.1971;,7;04.09.1971*;0;03.10.1971;1;06.11.1971*;,7;15.12.1971*;0;06.01.1971*;

1972;AVG;3,6;;4,6;;4,4;;3,6;;2,7;;3,1;;2,7;;2,6;;2,3;;3;;3;;3;;3,2;;

1972;MAX;9,3;17.01.1972;9;04.02.1972;9,7;05.03.1972;7,3;20.04.1972;6,7;01.05.1972;6;12.06.1972;6,3;10.07.1972;7,3;21.08.1972;5,3;11.09.1972;5,3;18.10.1972;7,7;13.11.1972;7,3;27.12.1972;9,7;05.03.1972;

1972;MIN;0;22.01.1972;1,3;08.02.1972*;,3;09.03.1972;1;15.04.1972;0;07.05.1972*;,3;28.06.1972;,3;24.07.1972;,3;08.08.1972*;,3;20.09.1972;1;25.10.1972;0;03.11.1972;0;06.12.1972;0;22.01.1972*;

1973;AVG;3;;3,5;;3,3;;4,2;;3,3;;2,9;;2,8;;2,7;;2,9;;3,5;;3,8;;4;;3,3;;

1973;MAX;6,3;16.01.1973;7,3;27.02.1973;7;03.03.1973;9;03.04.1973;7;19.05.1973;5;25.06.1973;5,7;15.07.1973;4,3;06.08.1973*;8;18.09.1973;7;12.10.1973;9,3;20.11.1973;9;14.12.1973;9,3;20.11.1973;

1973;MIN;,7;28.01.1973*;,7;02.02.1973;,3;22.03.1973;1,7;29.04.1973;,7;30.05.1973;1;04.06.1973*;,3;12.07.1973;1;03.08.1973;0;17.09.1973;,7;26.10.1973;0;11.11.1973*;,7;28.12.1973*;0;17.09.1973*;

1974;AVG;3,8;;3,9;;4,9;;4,7;;3,7;;2,9;;3,1;;3,3;;3,4;;3,6;;3,2;;3,4;;3,6;;

1974;MAX;9;20.01.1974;7;08.02.1974*;9,7;05.03.1974;8;28.04.1974;7,7;04.05.1974;6,3;07.06.1974;6,7;07.07.1974;7;31.08.1974;6,3;09.09.1974;7,3;07.10.1974;6,3;28.11.1974;12;29.12.1974;12;29.12.1974;

1974;MIN;1;22.01.1974*;,3;02.02.1974;1;14.03.1974*;1,3;04.04.1974*;,7;25.05.1974;,7;17.06.1974*;,7;15.07.1974;,7;23.08.1974;1;08.09.1974*;1;15.10.1974;0;09.11.1974;0;04.12.1974*;0;09.11.1974*;

1975;AVG;2,5;;2,9;;4,3;;4,2;;3,9;;3,4;;3,6;;3,3;;3;;3,3;;4,2;;3,7;;3,5;;

1975;MAX;6;06.01.1975;8;20.02.1975;9,7;20.03.1975;10;06.04.1975;7;27.05.1975;6,3;07.06.1975;10;01.07.1975;6,7;27.08.1975;7;14.09.1975;6,7;07.10.1975*;8;16.11.1975*;8;06.12.1975;10;06.04.1975*;

1975;MIN;0;11.01.1975*;0;01.02.1975*;,7;01.03.1975*;1,7;15.04.1975;1,3;30.05.1975;1,3;13.06.1975;1,3;11.07.1975;,3;31.08.1975;,3;28.09.1975;,3;30.10.1975;1;04.11.1975;,7;01.12.1975*;0;11.01.1975*;

1976;AVG;5;;3,7;;3,8;;4,7;;3,5;;3,1;;3,2;;3,1;;3,7;;4,1;;3,5;;3,4;;3,7;;

1976;MAX;13,3;04.01.1976;8,3;18.02.1976;8,7;02.03.1976;9;24.04.1976;6;04.05.1976*;6,3;16.06.1976;7;24.07.1976;6;29.08.1976*;7,7;18.09.1976;8;30.10.1976;8;07.11.1976;6,3;26.12.1976;13,3;04.01.1976;

1976;MIN;,7;25.01.1976;,3;21.02.1976;,7;16.03.1976*;1,3;30.04.1976;1,7;03.05.1976*;,3;11.06.1976;1;01.07.1976*;,7;07.08.1976;1,3;29.09.1976;,3;21.10.1976;,7;28.11.1976;,3;10.12.1976;,3;21.02.1976*;

1977;AVG;3,1;;2,9;;4,4;;4;;3,6;;3,2;;3,5;;3,4;;3,1;;2,9;;3,5;;3,8;;3,5;;

1977;MAX;8;12.01.1977;7;28.02.1977;10;05.03.1977*;8,3;30.04.1977;9;20.05.1977;5,7;29.06.1977;7,3;31.07.1977;7,7;01.08.1977;5,7;18.09.1977;6,3;02.10.1977*;6,7;27.11.1977;9;10.12.1977;10;05.03.1977*;

1977;MIN;0;16.01.1977;,3;04.02.1977;0;09.03.1977;1,3;19.04.1977;,3;29.05.1977;,7;04.06.1977;2;02.07.1977*;1,3;05.08.1977;,7;06.09.1977;0;13.10.1977;,3;11.11.1977;,7;14.12.1977*;0;16.01.1977*;

1978;AVG;4,2;;3,6;;4;;4,1;;4;;3;;2,5;;3;;3,4;;3,2;;2,2;;3,2;;3,4;;

1978;MAX;8,7;29.01.1978;9;11.02.1978;9;11.03.1978;7,3;26.04.1978;7,3;06.05.1978;5,3;17.06.1978*;5,3;19.07.1978;10,7;08.08.1978;7,3;12.09.1978;6,3;04.10.1978;6;30.11.1978;7;22.12.1978;10,7;08.08.1978;

1978;MIN;1;07.01.1978;,3;13.02.1978;,7;03.03.1978;1;28.04.1978;1;14.05.1978;1;07.06.1978;1;25.07.1978;,3;30.08.1978;,7;06.09.1978;0;16.10.1978;,3;14.11.1978*;,7;28.12.1978;0;16.10.1978;

1979;AVG;3,4;;3,9;;4,1;;3,8;;4,4;;2,8;;2,6;;2,7;;2,7;;4,7;;3,2;;3,2;;3,5;;

1979;MAX;8,7;02.01.1979;9,7;16.02.1979*;9,7;20.03.1979;7;11.04.1979;8,7;24.05.1979;6,7;20.06.1979;4,7;22.07.1979;5,3;08.08.1979;7,7;22.09.1979;7,3;26.10.1979;7;11.11.1979;9;23.12.1979;9,7;16.02.1979*;

1979;MIN;0;12.01.1979;1;14.02.1979*;1;12.03.1979*;,3;20.04.1979;1;15.05.1979;,7;25.06.1979;,7;31.07.1979;,3;31.08.1979;,3;08.09.1979*;1;16.10.1979*;,3;26.11.1979;0;03.12.1979;0;12.01.1979*;

1980;AVG;3,2;;2,8;;4,4;;4,1;;4,4;;3,8;;3,7;;3,2;;2,7;;3,6;;3,5;;3,2;;3,6;;

1980;MAX;6;17.01.1980;7,3;04.02.1980;9,3;14.03.1980;8,3;04.04.1980*;7,7;14.05.1980;10;03.06.1980;9,7;22.07.1980;6,7;13.08.1980*;5;01.09.1980;9,3;17.10.1980;13;30.11.1980;6,3;01.12.1980*;13;30.11.1980;

1980;MIN;0;07.01.1980;,3;14.02.1980;1;26.03.1980;1,3;17.04.1980;2;23.05.1980*;1;07.06.1980*;1,3;06.07.1980*;,3;18.08.1980;,7;29.09.1980;,3;06.10.1980;0;22.11.1980;1,3;13.12.1980*;0;07.01.1980*;

1981;AVG;3,4;;3,5;;3;;3,5;;3,8;;3,5;;3,3;;3,5;;2,9;;3,2;;3,7;;4;;3,5;;

1981;MAX;10,7;01.01.1981;6,7;08.02.1981;6,3;12.03.1981;7,3;02.04.1981;8;26.05.1981*;7,3;19.06.1981;6,7;20.07.1981;6,3;17.08.1981;8,3;27.09.1981;9,7;11.10.1981;7,7;25.11.1981;8;18.12.1981;10,7;01.01.1981;

1981;MIN;0;24.01.1981;,7;01.02.1981*;,7;03.03.1981*;,7;08.04.1981;,7;29.05.1981;1,3;06.06.1981*;1;06.07.1981*;1;08.08.1981;,3;19.09.1981;,7;05.10.1981;,7;19.11.1981*;,7;23.12.1981;0;24.01.1981;

1982;AVG;2,9;;3,5;;3,3;;4,7;;3,7;;3,2;;2,6;;2,6;;2;;2,7;;2,8;;3,3;;3,1;;

1982;MAX;11;31.01.1982;9;19.02.1982;7,7;07.03.1982;7,7;11.04.1982;7;05.05.1982*;7;07.06.1982;4,7;20.07.1982*;5,7;03.08.1982;5;26.09.1982;10,7;06.10.1982;8,3;08.11.1982;8;29.12.1982;11;31.01.1982;

1982;MIN;0;19.01.1982*;,7;07.02.1982*;0;01.03.1982;2;24.04.1982;1,3;10.05.1982*;1;08.06.1982*;,3;15.07.1982*;,7;08.08.1982;,3;17.09.1982;0;28.10.1982;,3;11.11.1982;0;22.12.1982*;0;19.01.1982*;

1983;AVG;3,6;;3,8;;4,1;;4,1;;3,8;;3,4;;3;;3;;2,6;;2,4;;2,1;;2,6;;3,2;;

1983;MAX;7,7;20.01.1983*;8,7;02.02.1983;8,7;15.03.1983*;7;21.04.1983;7,3;02.05.1983;6,7;06.06.1983;5,3;13.07.1983;7;03.08.1983;6;01.09.1983*;6,3;09.10.1983;8;28.11.1983;8,3;16.12.1983;8,7;02.02.1983*;

1983;MIN;0;03.01.1983;,3;27.02.1983;1;21.03.1983;,3;10.04.1983;1;09.05.1983;,7;04.06.1983;,7;27.07.1983;0;28.08.1983;,3;20.09.1983;,3;28.10.1983;0;05.11.1983*;0;04.12.1983*;0;03.01.1983*;

1984;AVG;2,5;;3,5;;3,5;;4;;4,4;;3,7;;3,5;;3,1;;3;;2,9;;4,4;;2,7;;3,4;;

1984;MAX;6;25.01.1984;7,7;19.02.1984;7,7;25.03.1984;7,3;18.04.1984;9,3;21.05.1984;7;15.06.1984;6,7;04.07.1984;6,3;24.08.1984;6,3;09.09.1984;7,3;02.10.1984;8,7;16.11.1984*;8;01.12.1984;9,3;21.05.1984;

1984;MIN;0;06.01.1984*;0;01.02.1984;1;02.03.1984;1;03.04.1984;1,7;30.05.1984;1;01.06.1984*;,7;10.07.1984;0;30.08.1984;0;21.09.1984*;1,3;11.10.1984*;0;26.11.1984;0;20.12.1984*;0;06.01.1984*;

1985;AVG;2,2;;3,7;;3,3;;3,7;;3,5;;2,6;;2,8;;3,4;;2,8;;2,9;;4,3;;2,4;;3,1;;

1985;MAX;7,3;14.01.1985;11;03.02.1985;9,3;21.03.1985;9,7;30.04.1985;9;08.05.1985;6;10.06.1985;6;23.07.1985;6,7;26.08.1985;7;06.09.1985;7,3;15.10.1985*;10,7;19.11.1985;6,7;17.12.1985;11;03.02.1985;

1985;MIN;,3;01.01.1985*;,7;05.02.1985;,3;03.03.1985*;1,3;11.04.1985;,7;10.05.1985;,7;29.06.1985;1;11.07.1985*;0;19.08.1985;,3;24.09.1985;0;27.10.1985;0;27.11.1985;0;04.12.1985*;0;19.08.1985*;

1986;AVG;3,9;;4,3;;3,5;;4,9;;4;;3,7;;3,3;;3,4;;3,4;;3,5;;3;;3,6;;3,7;;

1986;MAX;10;20.01.1986;7;01.02.1986;8,3;01.03.1986;8,3;07.04.1986;7;08.05.1986;6,3;13.06.1986*;7;06.07.1986;6;26.08.1986;6;09.09.1986*;10;21.10.1986;7,7;06.11.1986;10;19.12.1986;10;20.01.1986*;

1986;MIN;,7;11.01.1986;,7;08.02.1986*;,3;07.03.1986;2;27.04.1986;1,7;11.05.1986*;1,7;24.06.1986;1,7;03.07.1986*;1,3;07.08.1986*;1;20.09.1986;,3;09.10.1986;0;18.11.1986;,3;03.12.1986;0;18.11.1986;

1987;AVG;4,7;;4;;4,5;;4,4;;4,4;;3,6;;3,5;;3,7;;3;;5,3;;3,7;;4;;4,1;;

1987;MAX;14;15.01.1987;13,3;20.02.1987;8;31.03.1987;8,7;04.04.1987;8;22.05.1987;7,7;15.06.1987;5,3;08.07.1987*;8,3;25.08.1987;4,7;30.09.1987;9,7;10.10.1987;11,3;25.11.1987;7,7;01.12.1987*;14;15.01.1987;

1987;MIN;0;22.01.1987;,3;01.02.1987*;1,7;05.03.1987*;1,3;24.04.1987*;1,3;31.05.1987;1,3;29.06.1987;1,7;22.07.1987*;1,7;08.08.1987*;1,7;18.09.1987*;1;13.10.1987;0;02.11.1987*;1;15.12.1987;0;22.01.1987*;

1988;AVG;3,5;;4,5;;4,6;;4,2;;4,2;;3;;3,3;;3,1;;3,3;;4,2;;3,4;;4,4;;3,8;;

1988;MAX;8;14.01.1988;6,7;18.02.1988;8,7;30.03.1988;7,7;28.04.1988;7,7;01.05.1988;5,3;02.06.1988;5,7;06.07.1988;7,7;20.08.1988;6;06.09.1988;7,3;05.10.1988;9,3;29.11.1988;8,7;24.12.1988;9,3;29.11.1988;

1988;MIN;0;07.01.1988;1,3;24.02.1988;1;05.03.1988;1,7;03.04.1988*;1;30.05.1988;,7;25.06.1988;1,7;21.07.1988*;1,3;09.08.1988*;1;21.09.1988;,7;22.10.1988;,3;24.11.1988;,7;26.12.1988*;0;07.01.1988;

1989;AVG;2,2;;4,1;;3,3;;5,5;;4;;3;;3,5;;3,3;;3,1;;2,8;;3,3;;2,6;;3,4;;

1989;MAX;5,7;21.01.1989;14,3;25.02.1989;6,7;24.03.1989;11;26.04.1989;7,7;06.05.1989;5,7;12.06.1989*;7,3;04.07.1989;6,7;29.08.1989;5,7;04.09.1989*;7,3;03.10.1989;6,7;28.11.1989;7,3;07.12.1989;14,3;25.02.1989;

1989;MIN;,7;08.01.1989*;,7;08.02.1989;1,7;05.03.1989*;2,3;06.04.1989;1,3;20.05.1989*;1;29.06.1989;1,3;25.07.1989*;1;08.08.1989;1;06.09.1989*;,3;24.10.1989;,7;01.11.1989;0;04.12.1989;0;04.12.1989;

1990;AVG;2,5;;3,9;;4,3;;4,2;;3;;2,8;;2,8;;3,2;;3,1;;3,7;;3,6;;3,7;;3,4;;

1990;MAX;5,7;31.01.1990;11,7;26.02.1990;12;01.03.1990;8,7;08.04.1990;6;02.05.1990*;5,3;20.06.1990;5,7;18.07.1990;7;21.08.1990;6,3;11.09.1990;7,3;30.10.1990;6,7;22.11.1990*;7,7;10.12.1990;12;01.03.1990;

1990;MIN;0;14.01.1990;,7;05.02.1990*;,7;19.03.1990;1,7;11.04.1990;,7;23.05.1990;0;13.06.1990;,7;13.07.1990;1;19.08.1990;1;14.09.1990;,3;19.10.1990;0;13.11.1990;,3;03.12.1990;0;14.01.1990*;

